,deposit,stock,label,PREDICT
3003,1560000000,66000000,diamond,diamond
3004,1200000000,53000000,normal,normal
3005,1600000000,76000000,diamond,diamond
3006,1520000000,77000000,diamond,diamond
3007,1630000000,47000000,diamond,diamond
3008,1970000000,75000000,vip,vip
3009,1970000000,76000000,vip,vip
3010,1780000000,58000000,diamond,diamond
3011,1830000000,62000000,diamond,diamond
3012,1960000000,53000000,diamond,diamond
3013,1650000000,46000000,diamond,diamond
3014,1220000000,46000000,normal,normal
3015,1690000000,70000000,diamond,diamond
3016,1980000000,35000000,diamond,diamond
3017,1320000000,76000000,diamond,diamond
3018,1640000000,44000000,diamond,diamond
3019,1210000000,36000000,normal,normal
3020,1640000000,69000000,diamond,diamond
3021,1710000000,73000000,diamond,diamond
3022,1640000000,56000000,diamond,diamond
3023,1510000000,60000000,diamond,diamond
3024,1400000000,50000000,normal,normal
3025,1960000000,77000000,vip,vip
3026,1690000000,60000000,diamond,diamond
3027,1910000000,37000000,diamond,diamond
3028,1310000000,63000000,normal,normal
3029,1910000000,57000000,diamond,diamond
3030,1330000000,43000000,normal,normal
3031,1730000000,57000000,diamond,diamond
3032,1930000000,45000000,diamond,diamond
3033,1640000000,53000000,diamond,diamond
3034,1750000000,68000000,diamond,diamond
3035,1710000000,56000000,diamond,diamond
3036,1240000000,55000000,normal,normal
3037,1880000000,80000000,vip,vip
3038,1810000000,69000000,diamond,diamond
3039,1490000000,38000000,normal,normal
3040,1660000000,61000000,diamond,diamond
3041,1490000000,52000000,diamond,diamond
3042,1800000000,72000000,vip,vip
3043,1880000000,55000000,diamond,diamond
3044,1320000000,38000000,normal,normal
3045,1680000000,65000000,diamond,diamond
3046,1910000000,79000000,vip,vip
3047,2000000000,38000000,diamond,diamond
3048,1610000000,50000000,diamond,diamond
3049,1760000000,76000000,vip,vip
3050,1540000000,61000000,diamond,diamond
3051,1430000000,70000000,diamond,diamond
3052,1280000000,59000000,normal,normal
3053,1850000000,57000000,diamond,diamond
3054,1790000000,53000000,diamond,diamond
3055,1310000000,58000000,normal,normal
3056,1210000000,36000000,normal,normal
3057,1940000000,72000000,vip,vip
3058,1910000000,59000000,diamond,diamond
3059,1340000000,70000000,diamond,diamond
3060,1700000000,48000000,diamond,diamond
3061,1370000000,50000000,normal,normal
3062,1820000000,78000000,vip,vip
3063,1900000000,43000000,diamond,diamond
3064,1240000000,64000000,normal,normal
3065,1290000000,71000000,normal,normal
3066,1450000000,52000000,normal,normal
3067,1950000000,72000000,vip,vip
3068,1310000000,53000000,normal,normal
3069,1530000000,37000000,normal,normal
3070,1210000000,50000000,normal,normal
3071,1970000000,67000000,vip,vip
3072,2000000000,69000000,vip,vip
3073,1850000000,60000000,diamond,diamond
3074,1820000000,51000000,diamond,diamond
3075,1820000000,44000000,diamond,diamond
3076,1380000000,54000000,normal,normal
3077,1880000000,53000000,diamond,diamond
3078,1980000000,46000000,diamond,diamond
3079,1920000000,74000000,vip,vip
3080,1710000000,40000000,diamond,diamond
3081,1630000000,53000000,diamond,diamond
3082,1430000000,61000000,diamond,diamond
3083,1920000000,56000000,diamond,diamond
3084,1900000000,70000000,vip,vip
3085,1230000000,68000000,normal,normal
3086,1460000000,49000000,normal,normal
3087,1570000000,69000000,diamond,diamond
3088,1300000000,76000000,diamond,diamond
3089,1280000000,59000000,normal,normal
3090,1240000000,49000000,normal,normal
3091,1900000000,78000000,vip,vip
3092,1370000000,74000000,diamond,diamond
3093,1740000000,41000000,diamond,diamond
3094,1840000000,40000000,diamond,diamond
3095,1430000000,78000000,diamond,diamond
3096,1490000000,73000000,diamond,diamond
3097,1500000000,42000000,normal,normal
3098,1740000000,58000000,diamond,diamond
3099,1970000000,38000000,diamond,diamond
3100,1280000000,41000000,normal,normal
3101,1560000000,54000000,diamond,diamond
3102,1720000000,71000000,diamond,diamond
3103,1480000000,50000000,normal,normal
3104,1290000000,71000000,normal,normal
3105,1480000000,72000000,diamond,diamond
3106,1300000000,69000000,normal,normal
3107,1980000000,79000000,vip,vip
3108,1900000000,62000000,vip,vip
3109,1820000000,72000000,vip,vip
3110,1340000000,54000000,normal,normal
3111,1680000000,56000000,diamond,diamond
3112,1360000000,72000000,diamond,diamond
3113,1910000000,49000000,diamond,diamond
3114,1230000000,43000000,normal,normal
3115,1260000000,70000000,normal,normal
3116,1490000000,51000000,normal,normal
3117,1420000000,62000000,diamond,diamond
3118,1460000000,51000000,normal,normal
3119,1740000000,79000000,vip,vip
3120,1430000000,58000000,diamond,diamond
3121,1630000000,36000000,normal,normal
3122,2000000000,60000000,vip,vip
3123,1690000000,38000000,diamond,diamond
3124,1480000000,38000000,normal,normal
3125,1330000000,73000000,diamond,diamond
3126,1500000000,73000000,diamond,diamond
3127,1630000000,52000000,diamond,diamond
3128,1760000000,42000000,diamond,diamond
3129,1960000000,52000000,diamond,diamond
3130,1250000000,74000000,normal,normal
3131,1550000000,60000000,diamond,diamond
3132,1730000000,37000000,diamond,diamond
3133,1880000000,53000000,diamond,diamond
3134,1770000000,48000000,diamond,diamond
3135,1340000000,41000000,normal,normal
3136,1320000000,58000000,normal,normal
3137,1380000000,64000000,diamond,diamond
3138,1360000000,62000000,normal,normal
3139,1970000000,36000000,diamond,diamond
3140,1960000000,79000000,vip,vip
3141,1820000000,64000000,diamond,diamond
3142,1920000000,51000000,diamond,diamond
3143,1970000000,78000000,vip,vip
3144,1890000000,55000000,diamond,diamond
3145,1850000000,67000000,vip,vip
3146,1400000000,76000000,diamond,diamond
3147,1890000000,80000000,vip,vip
3148,1540000000,46000000,normal,normal
3149,1920000000,44000000,diamond,diamond
3150,1320000000,50000000,normal,normal
3151,1530000000,56000000,diamond,diamond
3152,1300000000,57000000,normal,normal
3153,1610000000,59000000,diamond,diamond
3154,1730000000,66000000,diamond,diamond
3155,1330000000,41000000,normal,normal
3156,1410000000,35000000,normal,normal
3157,1250000000,77000000,diamond,diamond
3158,1950000000,80000000,vip,vip
3159,1610000000,47000000,diamond,diamond
3160,1690000000,77000000,diamond,diamond
3161,1430000000,78000000,diamond,diamond
3162,1860000000,46000000,diamond,diamond
3163,1500000000,58000000,diamond,diamond
3164,1440000000,46000000,normal,normal
3165,1580000000,58000000,diamond,diamond
3166,1500000000,79000000,diamond,diamond
3167,1750000000,58000000,diamond,diamond
3168,1290000000,68000000,normal,normal
3169,1860000000,53000000,diamond,diamond
3170,1930000000,67000000,vip,vip
3171,1970000000,55000000,vip,vip
3172,1720000000,76000000,diamond,diamond
3173,1810000000,42000000,diamond,diamond
3174,1880000000,54000000,diamond,diamond
3175,1480000000,64000000,diamond,diamond
3176,1280000000,39000000,normal,normal
3177,1980000000,57000000,vip,vip
3178,1270000000,62000000,normal,normal
3179,1380000000,72000000,diamond,diamond
3180,1470000000,59000000,diamond,diamond
3181,1860000000,75000000,vip,vip
3182,1400000000,36000000,normal,normal
3183,1600000000,59000000,diamond,diamond
3184,1210000000,61000000,normal,normal
3185,1510000000,60000000,diamond,diamond
3186,1580000000,44000000,diamond,diamond
3187,1890000000,63000000,vip,vip
3188,1750000000,65000000,diamond,diamond
3189,1370000000,53000000,normal,normal
3190,1530000000,49000000,diamond,diamond
3191,1930000000,43000000,diamond,diamond
3192,1560000000,42000000,normal,normal
3193,1850000000,72000000,vip,vip
3194,1640000000,69000000,diamond,diamond
3195,1920000000,36000000,diamond,diamond
3196,1960000000,75000000,vip,vip
3197,1560000000,77000000,diamond,diamond
3198,1340000000,50000000,normal,normal
3199,1350000000,59000000,normal,diamond
3200,1440000000,73000000,diamond,diamond
3201,1660000000,55000000,diamond,diamond
3202,1830000000,64000000,diamond,diamond
3203,1350000000,80000000,diamond,diamond
3204,1590000000,50000000,diamond,diamond
3205,1900000000,61000000,vip,vip
3206,1480000000,39000000,normal,normal
3207,1250000000,53000000,normal,normal
3208,1210000000,40000000,normal,normal
3209,1260000000,67000000,normal,normal
3210,1310000000,73000000,diamond,diamond
3211,1330000000,48000000,normal,normal
3212,1670000000,66000000,diamond,diamond
3213,1380000000,60000000,normal,normal
3214,1570000000,79000000,diamond,diamond
3215,1610000000,75000000,diamond,diamond
3216,1650000000,54000000,diamond,diamond
3217,1480000000,37000000,normal,normal
3218,1860000000,75000000,vip,vip
3219,1220000000,70000000,normal,normal
3220,1980000000,67000000,vip,vip
3221,1910000000,52000000,diamond,diamond
3222,1770000000,62000000,diamond,diamond
3223,1700000000,66000000,diamond,diamond
3224,1580000000,47000000,diamond,diamond
3225,1200000000,54000000,normal,normal
3226,1690000000,62000000,diamond,diamond
3227,1590000000,79000000,diamond,diamond
3228,1410000000,46000000,normal,normal
3229,1590000000,35000000,normal,normal
3230,1540000000,50000000,diamond,diamond
3231,1270000000,57000000,normal,normal
3232,1830000000,49000000,diamond,diamond
3233,1430000000,38000000,normal,normal
3234,1450000000,77000000,diamond,diamond
3235,1460000000,69000000,diamond,diamond
3236,1860000000,75000000,vip,vip
3237,1390000000,75000000,diamond,diamond
3238,1210000000,51000000,normal,normal
3239,1940000000,80000000,vip,vip
3240,1270000000,73000000,normal,normal
3241,1570000000,63000000,diamond,diamond
3242,1810000000,63000000,diamond,diamond
3243,1730000000,69000000,diamond,diamond
3244,1820000000,63000000,diamond,diamond
3245,1360000000,66000000,diamond,diamond
3246,1230000000,38000000,normal,normal
3247,1650000000,79000000,diamond,diamond
3248,1880000000,58000000,diamond,diamond
3249,1680000000,52000000,diamond,diamond
3250,1690000000,35000000,diamond,diamond
3251,1920000000,80000000,vip,vip
3252,1730000000,73000000,diamond,diamond
3253,1330000000,60000000,normal,normal
3254,1800000000,59000000,diamond,diamond
3255,1830000000,48000000,diamond,diamond
3256,1450000000,77000000,diamond,diamond
3257,1790000000,53000000,diamond,diamond
3258,1940000000,45000000,diamond,diamond
3259,1460000000,56000000,diamond,diamond
3260,1730000000,69000000,diamond,diamond
3261,1610000000,69000000,diamond,diamond
3262,1880000000,35000000,diamond,diamond
3263,1590000000,55000000,diamond,diamond
3264,1550000000,71000000,diamond,diamond
3265,1460000000,40000000,normal,normal
3266,1540000000,70000000,diamond,diamond
3267,1260000000,41000000,normal,normal
3268,1760000000,65000000,diamond,diamond
3269,1760000000,50000000,diamond,diamond
3270,1870000000,48000000,diamond,diamond
3271,1640000000,43000000,diamond,diamond
3272,1650000000,39000000,diamond,diamond
3273,1630000000,46000000,diamond,diamond
3274,1740000000,41000000,diamond,diamond
3275,1820000000,61000000,diamond,diamond
3276,1920000000,60000000,vip,vip
3277,1470000000,48000000,normal,normal
3278,1590000000,39000000,normal,normal
3279,1860000000,42000000,diamond,diamond
3280,1920000000,72000000,vip,vip
3281,1310000000,53000000,normal,normal
3282,1520000000,39000000,normal,normal
3283,1520000000,79000000,diamond,diamond
3284,1780000000,63000000,diamond,diamond
3285,1440000000,69000000,diamond,diamond
3286,1770000000,45000000,diamond,diamond
3287,1450000000,51000000,normal,normal
3288,1300000000,37000000,normal,normal
3289,1690000000,48000000,diamond,diamond
3290,1400000000,66000000,diamond,diamond
3291,1670000000,73000000,diamond,diamond
3292,1530000000,77000000,diamond,diamond
3293,1660000000,78000000,diamond,diamond
3294,1380000000,66000000,diamond,diamond
3295,1450000000,42000000,normal,normal
3296,1890000000,38000000,diamond,diamond
3297,1550000000,53000000,diamond,diamond
3298,1480000000,41000000,normal,normal
3299,1910000000,58000000,diamond,diamond
3300,1320000000,50000000,normal,normal
3301,1640000000,41000000,diamond,diamond
3302,1960000000,58000000,vip,vip
3303,1430000000,77000000,diamond,diamond
3304,1500000000,54000000,diamond,diamond
3305,1290000000,63000000,normal,normal
3306,1650000000,46000000,diamond,diamond
3307,1630000000,55000000,diamond,diamond
3308,1470000000,38000000,normal,normal
3309,1440000000,43000000,normal,normal
3310,1230000000,74000000,normal,normal
3311,1380000000,44000000,normal,normal
3312,1410000000,63000000,diamond,diamond
3313,1710000000,51000000,diamond,diamond
3314,1580000000,70000000,diamond,diamond
3315,1570000000,64000000,diamond,diamond
3316,1370000000,65000000,diamond,diamond
3317,1660000000,65000000,diamond,diamond
3318,1460000000,42000000,normal,normal
3319,1580000000,44000000,diamond,diamond
3320,1980000000,74000000,vip,vip
3321,1720000000,62000000,diamond,diamond
3322,1220000000,38000000,normal,normal
3323,1760000000,66000000,diamond,diamond
3324,1990000000,37000000,diamond,diamond
3325,1920000000,78000000,vip,vip
3326,1990000000,41000000,diamond,diamond
3327,1470000000,62000000,diamond,diamond
3328,1450000000,80000000,diamond,diamond
3329,1340000000,46000000,normal,normal
3330,1310000000,73000000,diamond,diamond
3331,1260000000,78000000,diamond,diamond
3332,1250000000,45000000,normal,normal
3333,1680000000,42000000,diamond,diamond
3334,1300000000,58000000,normal,normal
3335,1460000000,71000000,diamond,diamond
3336,1800000000,74000000,vip,vip
3337,1730000000,72000000,diamond,diamond
3338,1420000000,45000000,normal,normal
3339,1300000000,64000000,normal,diamond
3340,1360000000,39000000,normal,normal
3341,1340000000,62000000,normal,normal
3342,1320000000,52000000,normal,normal
3343,1280000000,59000000,normal,normal
3344,1870000000,58000000,diamond,diamond
3345,1690000000,53000000,diamond,diamond
3346,1300000000,55000000,normal,normal
3347,1380000000,68000000,diamond,diamond
3348,1750000000,42000000,diamond,diamond
3349,1610000000,37000000,normal,normal
3350,1270000000,35000000,normal,normal
3351,1370000000,80000000,diamond,diamond
3352,1330000000,66000000,normal,normal
3353,1770000000,43000000,diamond,diamond
3354,1240000000,77000000,diamond,diamond
3355,1820000000,52000000,diamond,diamond
3356,1520000000,75000000,diamond,diamond
3357,1340000000,70000000,diamond,diamond
3358,1440000000,80000000,diamond,diamond
3359,1750000000,77000000,vip,vip
3360,1490000000,53000000,diamond,diamond
3361,1990000000,54000000,vip,vip
3362,1640000000,58000000,diamond,diamond
3363,1330000000,69000000,diamond,diamond
3364,1800000000,36000000,diamond,diamond
3365,1540000000,46000000,normal,normal
3366,1340000000,38000000,normal,normal
3367,1540000000,74000000,diamond,diamond
3368,1700000000,52000000,diamond,diamond
3369,1800000000,65000000,diamond,diamond
3370,1230000000,37000000,normal,normal
3371,1640000000,46000000,diamond,diamond
3372,1710000000,60000000,diamond,diamond
3373,1670000000,44000000,diamond,diamond
3374,1710000000,55000000,diamond,diamond
3375,1460000000,57000000,diamond,diamond
3376,1310000000,63000000,normal,normal
3377,1570000000,78000000,diamond,diamond
3378,1940000000,46000000,diamond,diamond
3379,1520000000,76000000,diamond,diamond
3380,1810000000,48000000,diamond,diamond
3381,1770000000,55000000,diamond,diamond
3382,1650000000,76000000,diamond,diamond
3383,1950000000,62000000,vip,vip
3384,1520000000,41000000,normal,normal
3385,1670000000,50000000,diamond,diamond
3386,1730000000,41000000,diamond,diamond
3387,1430000000,42000000,normal,normal
3388,1560000000,67000000,diamond,diamond
3389,1240000000,42000000,normal,normal
3390,1900000000,70000000,vip,vip
3391,1300000000,57000000,normal,normal
3392,1630000000,39000000,diamond,diamond
3393,1260000000,42000000,normal,normal
3394,2000000000,67000000,vip,vip
3395,1810000000,35000000,diamond,diamond
3396,1480000000,48000000,normal,normal
3397,1560000000,59000000,diamond,diamond
3398,1600000000,71000000,diamond,diamond
3399,1670000000,67000000,diamond,diamond
3400,1260000000,66000000,normal,normal
3401,1630000000,50000000,diamond,diamond
3402,1600000000,54000000,diamond,diamond
3403,1970000000,80000000,vip,vip
3404,1550000000,46000000,diamond,diamond
3405,1460000000,50000000,normal,normal
3406,1300000000,55000000,normal,normal
3407,1960000000,75000000,vip,vip
3408,1700000000,64000000,diamond,diamond
3409,1220000000,68000000,normal,normal
3410,1660000000,73000000,diamond,diamond
3411,1680000000,73000000,diamond,diamond
3412,1920000000,66000000,vip,vip
3413,1690000000,79000000,diamond,diamond
3414,1220000000,75000000,normal,normal
3415,1270000000,45000000,normal,normal
3416,1650000000,52000000,diamond,diamond
3417,1970000000,39000000,diamond,diamond
3418,1350000000,67000000,diamond,diamond
3419,1440000000,78000000,diamond,diamond
3420,1720000000,67000000,diamond,diamond
3421,1390000000,79000000,diamond,diamond
3422,1350000000,62000000,normal,normal
3423,1920000000,60000000,vip,vip
3424,1270000000,53000000,normal,normal
3425,1570000000,63000000,diamond,diamond
3426,1710000000,50000000,diamond,diamond
3427,1950000000,77000000,vip,vip
3428,1350000000,44000000,normal,normal
3429,1490000000,40000000,normal,normal
3430,1870000000,62000000,diamond,diamond
3431,1640000000,47000000,diamond,diamond
3432,1480000000,38000000,normal,normal
3433,1630000000,70000000,diamond,diamond
3434,1370000000,37000000,normal,normal
3435,1690000000,64000000,diamond,diamond
3436,1350000000,56000000,normal,normal
3437,1550000000,73000000,diamond,diamond
3438,1870000000,54000000,diamond,diamond
3439,1690000000,61000000,diamond,diamond
3440,1310000000,58000000,normal,normal
3441,1670000000,65000000,diamond,diamond
3442,1850000000,68000000,vip,vip
3443,1740000000,67000000,diamond,diamond
3444,1930000000,39000000,diamond,diamond
3445,1430000000,64000000,diamond,diamond
3446,1350000000,39000000,normal,normal
3447,1480000000,79000000,diamond,diamond
3448,1380000000,74000000,diamond,diamond
3449,1490000000,58000000,diamond,diamond
3450,1730000000,66000000,diamond,diamond
3451,1420000000,71000000,diamond,diamond
3452,1840000000,80000000,vip,vip
3453,1460000000,38000000,normal,normal
3454,1610000000,56000000,diamond,diamond
3455,1390000000,65000000,diamond,diamond
3456,1900000000,36000000,diamond,diamond
3457,1750000000,67000000,diamond,diamond
3458,1800000000,42000000,diamond,diamond
3459,1600000000,47000000,diamond,diamond
3460,1630000000,39000000,diamond,diamond
3461,1690000000,74000000,diamond,diamond
3462,1340000000,53000000,normal,normal
3463,1540000000,43000000,normal,normal
3464,1910000000,45000000,diamond,diamond
3465,1520000000,45000000,normal,normal
3466,1910000000,79000000,vip,vip
3467,1290000000,58000000,normal,normal
3468,1650000000,57000000,diamond,diamond
3469,1330000000,43000000,normal,normal
3470,1530000000,51000000,diamond,diamond
3471,1870000000,78000000,vip,vip
3472,1540000000,59000000,diamond,diamond
3473,1960000000,73000000,vip,vip
3474,1800000000,67000000,diamond,diamond
3475,1580000000,45000000,diamond,diamond
3476,1600000000,39000000,normal,normal
3477,1480000000,49000000,normal,normal
3478,1900000000,63000000,vip,vip
3479,1660000000,70000000,diamond,diamond
3480,1950000000,50000000,diamond,diamond
3481,1830000000,69000000,vip,vip
3482,1420000000,60000000,diamond,diamond
3483,1850000000,54000000,diamond,diamond
3484,1310000000,47000000,normal,normal
3485,1410000000,68000000,diamond,diamond
3486,1310000000,57000000,normal,normal
3487,1460000000,35000000,normal,normal
3488,1960000000,62000000,vip,vip
3489,1390000000,49000000,normal,normal
3490,1730000000,45000000,diamond,diamond
3491,1400000000,57000000,normal,normal
3492,1630000000,62000000,diamond,diamond
3493,1800000000,55000000,diamond,diamond
3494,1730000000,69000000,diamond,diamond
3495,1300000000,42000000,normal,normal
3496,1780000000,59000000,diamond,diamond
3497,1750000000,35000000,diamond,diamond
3498,2000000000,47000000,diamond,diamond
3499,1290000000,42000000,normal,normal
3500,1870000000,67000000,vip,vip
3501,1730000000,61000000,diamond,diamond
3502,1200000000,46000000,normal,normal
3503,1870000000,36000000,diamond,diamond
3504,1990000000,39000000,diamond,diamond
3505,1780000000,72000000,diamond,diamond
3506,1200000000,64000000,normal,normal
3507,1680000000,38000000,diamond,diamond
3508,1790000000,42000000,diamond,diamond
3509,1400000000,67000000,diamond,diamond
3510,1770000000,62000000,diamond,diamond
3511,1940000000,63000000,vip,vip
3512,1820000000,40000000,diamond,diamond
3513,2000000000,47000000,diamond,diamond
3514,1490000000,74000000,diamond,diamond
3515,1250000000,66000000,normal,normal
3516,1950000000,62000000,vip,vip
3517,1860000000,69000000,vip,vip
3518,1250000000,79000000,diamond,diamond
3519,1740000000,73000000,diamond,diamond
3520,2000000000,37000000,diamond,diamond
3521,1590000000,77000000,diamond,diamond
3522,1470000000,75000000,diamond,diamond
3523,1350000000,58000000,normal,diamond
3524,1610000000,73000000,diamond,diamond
3525,1690000000,36000000,diamond,diamond
3526,1570000000,48000000,diamond,diamond
3527,1630000000,36000000,normal,normal
3528,1480000000,44000000,normal,normal
3529,1510000000,80000000,diamond,diamond
3530,1400000000,56000000,normal,normal
3531,1530000000,63000000,diamond,diamond
3532,1840000000,76000000,vip,vip
3533,1550000000,51000000,diamond,diamond
3534,1320000000,38000000,normal,normal
3535,1730000000,55000000,diamond,diamond
3536,1340000000,70000000,diamond,diamond
3537,1360000000,70000000,diamond,diamond
3538,1650000000,49000000,diamond,diamond
3539,1570000000,48000000,diamond,diamond
3540,1330000000,53000000,normal,normal
3541,1310000000,74000000,diamond,diamond
3542,1550000000,64000000,diamond,diamond
3543,1530000000,42000000,normal,normal
3544,1320000000,41000000,normal,normal
3545,1640000000,71000000,diamond,diamond
3546,1840000000,51000000,diamond,diamond
3547,1430000000,78000000,diamond,diamond
3548,1590000000,74000000,diamond,diamond
3549,1810000000,80000000,vip,vip
3550,1590000000,49000000,diamond,diamond
3551,1640000000,73000000,diamond,diamond
3552,1760000000,56000000,diamond,diamond
3553,1390000000,48000000,normal,normal
3554,1430000000,38000000,normal,normal
3555,1310000000,75000000,diamond,diamond
3556,1700000000,71000000,diamond,diamond
3557,1550000000,38000000,normal,normal
3558,1560000000,41000000,normal,normal
3559,2000000000,70000000,vip,vip
3560,1350000000,56000000,normal,normal
3561,1940000000,38000000,diamond,diamond
3562,1200000000,63000000,normal,normal
3563,1740000000,38000000,diamond,diamond
3564,1590000000,50000000,diamond,diamond
3565,1930000000,63000000,vip,vip
3566,1640000000,52000000,diamond,diamond
3567,1830000000,46000000,diamond,diamond
3568,1520000000,70000000,diamond,diamond
3569,1870000000,45000000,diamond,diamond
3570,1370000000,51000000,normal,normal
3571,1470000000,58000000,diamond,diamond
3572,1210000000,75000000,normal,normal
3573,1810000000,72000000,vip,vip
3574,1440000000,49000000,normal,normal
3575,2000000000,59000000,vip,vip
3576,1400000000,50000000,normal,normal
3577,1260000000,73000000,normal,normal
3578,1460000000,56000000,diamond,diamond
3579,1250000000,61000000,normal,normal
3580,1730000000,59000000,diamond,diamond
3581,1630000000,46000000,diamond,diamond
3582,1340000000,79000000,diamond,diamond
3583,1300000000,38000000,normal,diamond
3584,1750000000,80000000,vip,vip
3585,1900000000,62000000,vip,vip
3586,1350000000,62000000,normal,normal
3587,1390000000,62000000,diamond,diamond
3588,1710000000,65000000,diamond,diamond
3589,1670000000,72000000,diamond,diamond
3590,1600000000,70000000,diamond,diamond
3591,1630000000,68000000,diamond,diamond
3592,1400000000,50000000,normal,normal
3593,1900000000,51000000,diamond,diamond
3594,1840000000,49000000,diamond,diamond
3595,1790000000,58000000,diamond,diamond
3596,1290000000,38000000,normal,normal
3597,1650000000,44000000,diamond,diamond
3598,1520000000,60000000,diamond,diamond
3599,1960000000,68000000,vip,vip
3600,1270000000,65000000,normal,normal
3601,1640000000,45000000,diamond,diamond
3602,1210000000,57000000,normal,normal
3603,1610000000,59000000,diamond,diamond
3604,1820000000,35000000,diamond,diamond
3605,1480000000,78000000,diamond,diamond
3606,1270000000,36000000,normal,normal
3607,1400000000,68000000,diamond,diamond
3608,1230000000,75000000,normal,normal
3609,1560000000,75000000,diamond,diamond
3610,1530000000,45000000,normal,normal
3611,1480000000,55000000,diamond,diamond
3612,1800000000,44000000,diamond,diamond
3613,1410000000,43000000,normal,normal
3614,1420000000,53000000,normal,normal
3615,1530000000,67000000,diamond,diamond
3616,1200000000,75000000,normal,normal
3617,1350000000,72000000,diamond,diamond
3618,1630000000,35000000,normal,normal
3619,1430000000,64000000,diamond,diamond
3620,1650000000,60000000,diamond,diamond
3621,1220000000,37000000,normal,normal
3622,1520000000,36000000,normal,normal
3623,1240000000,77000000,diamond,diamond
3624,1250000000,66000000,normal,normal
3625,1350000000,73000000,diamond,diamond
3626,1930000000,80000000,vip,vip
3627,1670000000,68000000,diamond,diamond
3628,1630000000,72000000,diamond,diamond
3629,1360000000,71000000,diamond,diamond
3630,1320000000,42000000,normal,normal
3631,1800000000,62000000,diamond,diamond
3632,1520000000,43000000,normal,normal
3633,1410000000,35000000,normal,normal
3634,1790000000,71000000,diamond,diamond
3635,1650000000,48000000,diamond,diamond
3636,1630000000,42000000,diamond,diamond
3637,1200000000,72000000,normal,normal
3638,1790000000,36000000,diamond,diamond
3639,1600000000,53000000,diamond,diamond
3640,1390000000,62000000,diamond,diamond
3641,1320000000,63000000,normal,normal
3642,1690000000,45000000,diamond,diamond
3643,1260000000,42000000,normal,normal
3644,1560000000,53000000,diamond,diamond
3645,1740000000,38000000,diamond,diamond
3646,1800000000,49000000,diamond,diamond
3647,1730000000,73000000,diamond,diamond
3648,1390000000,80000000,diamond,diamond
3649,1530000000,50000000,diamond,diamond
3650,1680000000,73000000,diamond,diamond
3651,1250000000,35000000,normal,normal
3652,1800000000,75000000,vip,vip
3653,1890000000,63000000,vip,vip
3654,1920000000,50000000,diamond,diamond
3655,1870000000,40000000,diamond,diamond
3656,1730000000,49000000,diamond,diamond
3657,1950000000,46000000,diamond,diamond
3658,1320000000,73000000,diamond,diamond
3659,1730000000,78000000,vip,vip
3660,1770000000,60000000,diamond,diamond
3661,1240000000,68000000,normal,normal
3662,1620000000,45000000,diamond,diamond
3663,1550000000,63000000,diamond,diamond
3664,1200000000,39000000,normal,normal
3665,1770000000,37000000,diamond,diamond
3666,1820000000,43000000,diamond,diamond
3667,1820000000,60000000,diamond,diamond
3668,1710000000,74000000,diamond,diamond
3669,1560000000,77000000,diamond,diamond
3670,1980000000,66000000,vip,vip
3671,1630000000,63000000,diamond,diamond
3672,1310000000,69000000,normal,normal
3673,1410000000,60000000,diamond,diamond
3674,1740000000,51000000,diamond,diamond
3675,1630000000,39000000,diamond,diamond
3676,1670000000,49000000,diamond,diamond
3677,1920000000,54000000,diamond,diamond
3678,1370000000,79000000,diamond,diamond
3679,1870000000,70000000,vip,vip
3680,1910000000,55000000,diamond,diamond
3681,1610000000,78000000,diamond,diamond
3682,1330000000,48000000,normal,normal
3683,1350000000,52000000,normal,normal
3684,1990000000,74000000,vip,vip
3685,1810000000,51000000,diamond,diamond
3686,1650000000,75000000,diamond,diamond
3687,1660000000,47000000,diamond,diamond
3688,1460000000,68000000,diamond,diamond
3689,1990000000,60000000,vip,diamond
3690,1760000000,79000000,vip,vip
3691,1850000000,70000000,vip,vip
3692,1690000000,45000000,diamond,diamond
3693,1990000000,46000000,diamond,diamond
3694,1540000000,70000000,diamond,diamond
3695,1870000000,41000000,diamond,diamond
3696,1960000000,50000000,diamond,diamond
3697,1420000000,45000000,normal,normal
3698,1310000000,77000000,diamond,diamond
3699,1220000000,47000000,normal,normal
3700,1720000000,61000000,diamond,diamond
3701,1970000000,51000000,diamond,diamond
3702,1850000000,37000000,diamond,diamond
3703,1990000000,65000000,vip,vip
3704,1720000000,67000000,diamond,diamond
3705,1450000000,45000000,normal,normal
3706,1440000000,42000000,normal,normal
3707,1720000000,56000000,diamond,diamond
3708,1820000000,80000000,vip,vip
3709,1490000000,69000000,diamond,diamond
3710,1600000000,57000000,diamond,diamond
3711,1690000000,45000000,diamond,diamond
3712,1920000000,44000000,diamond,diamond
3713,1890000000,39000000,diamond,diamond
3714,1820000000,60000000,diamond,diamond
3715,1390000000,77000000,diamond,diamond
3716,1570000000,75000000,diamond,diamond
3717,1990000000,63000000,vip,vip
3718,1980000000,50000000,diamond,diamond
3719,1960000000,77000000,vip,vip
3720,1550000000,45000000,normal,diamond
3721,1590000000,35000000,normal,normal
3722,1810000000,53000000,diamond,diamond
3723,1740000000,39000000,diamond,diamond
3724,1990000000,53000000,vip,vip
3725,1580000000,72000000,diamond,diamond
3726,1240000000,70000000,normal,normal
3727,1760000000,42000000,diamond,diamond
3728,1410000000,39000000,normal,normal
3729,1240000000,43000000,normal,normal
3730,1990000000,73000000,vip,vip
